"Medium Businesses Profiles : Balance sheet items, incoporated businesses, Canada, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Source : Statistics Canada, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Note : Values are averages in current dollars ( x $1,000) unless otherwise indicated. Data includes entrprises reporting annual total revenues of $5,000,001 to $20,000,000, inclusively. Calculations are profit margin based.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,"North American Industry Classification System, NAICS - code","North American Industry Classification System, NAICS",Geography - code,Geography,Location indicator - code,Location indicator,Incorporation status - code,Incorporation status,Reference year,Total assets,"Total assets, quality indicator","Total assets, first quartile","Total assets, second quartile","Total assets, third quartile","Total assets, fourth quartile",Total current assets,"Total current assets, quality indicator","Total current assets, first quartile","Total current assets, second quartile","Total current assets, third quartile","Total current assets, fourth quartile",Accounts receivable,"Accounts receivable, quality indicator","Accounts receivable, first quartile","Accounts receivable, second quartile","Accounts receivable, third quartile","Accounts receivable, fourth quartile",Closing inventory,"Closing inventory, indicateur de qualité","Closing inventory, premier quartile","Closing inventory, deuxième quartile","Closing inventory, troisième quartile","Closing inventory, quatrième quartile",Other current assets,"Other current assets, quality indicator","Other current assets, first quartile","Other current assets, second quartile","Other current assets, third quartile","Other current assets, fourth quartile",Net tangible and intagible assets,"Net tangible and intagible assets, quality indicator","Net tangible and intagible assets, first quartile","Net tangible and intagible assets, second quartile","Net tangible and intagible assets, third quartile","Net tangible and intagible assets, fourth quartile",Long term assets,"Long term assets, quality indicator","Long term assets, first quartile","Long term assets, second quartile","Long term assets, third quartile","Long term assets, fourth quartile",Total liabilities,"Total liabilities, quality indicator","Total liabilities, first quartile","Total liabilities, second quartile","Total liabilities, third quartile","Total liabilities, fourth quartile",Total current liabilities,"Total current liabilities, quality indicator","Total current liabilities, first quartile","Total current liabilities, second quartile","Total current liabilities, third quartile","Total current liabilities, fourth quartile",Current bank loans,"Current bank loans, quality indicator","Current bank loans, first quartile","Current bank loans, second quartile","Current bank loans, third quartile","Current bank loans, fourth quartile",Other current liabilities,"Other current liabilities, quality indicator","Other current liabilities, first quartile","Other current liabilities, second quartile","Other current liabilities, third quartile","Other current liabilities, fourth quartile",Long term liabilities,"Long term liabilities, quality indicator","Long term liabilities, first quartile","Long term liabilities, second quartile","Long term liabilities, third quartile","Long term liabilities, fourth quartile",Total equity,"Total equity, quality indicator","Total equity, first quartile","Total equity, second quartile","Total equity, third quartile","Total equity, fourth quartile"
32,237,Heavy and civil engineering construction,0,Canada,2,Urban,2,Incorporated,2017,14383.5,A,20030.6,10636.2,9447.9,17419.5,6965,A,8329.8,5690.6,5179.1,8660.4,1806.3,E,2077.2,2293.7,1692.9,1161.4,2174.5,C,3132.3,1899.6,1340.1,2326.2,2984.2,B,3120.4,1497.4,2146.1,5172.8,4193,A,6869.7,2630.1,2557.7,4714.4,3225.6,A,4831,2315.5,1711.1,4044.7,9590.2,A,15542.2,7163.4,5952.1,9703.3,4715.4,A,7262.1,3487.1,2800.6,5311.8,545.4,E,672.5,396,153.9,959.4,4169.9,B,6589.5,3091.1,2646.7,4352.4,4874.9,A,8280.1,3676.3,3151.5,4391.5,4793.3,A,4488.4,3472.8,3495.8,7716.2
33,238,Specialty trade contractors,0,Canada,1,Rural,2,Incorporated,2017,5153.6,A,5719.3,4733.3,4817.4,5344.3,2756.4,A,2643,2827.9,2661.7,2892.9,1681.7,E,1612.3,1815,1687.5,1611.9,406.2,E,461.3,482.1,375.5,306,668.5,B,569.4,530.9,598.7,974.9,1947.1,A,2484.8,1493.5,1905.9,1904.3,450.1,A,591.4,411.8,249.9,547.1,3087.9,A,3956.2,2779.6,2888.2,2727.7,1956.9,A,2411.6,1846.7,1788.7,1780.3,108.4,E,162.3,78.1,83.2,110.1,1848.4,C,2249.3,1768.7,1705.5,1670.2,1131.1,A,1544.5,932.9,1099.5,947.3,2065.7,A,1763.1,1953.6,1929.2,2616.7
34,238,Specialty trade contractors,0,Canada,2,Urban,2,Incorporated,2017,4813.5,A,5527.9,4446,4232.6,5047.5,3389.5,A,3386.2,3400.4,3234.2,3537.3,2123.5,E,2234.7,2284.4,2062.2,1912.8,395.6,E,493.6,420.6,365.2,303.1,870.5,B,657.9,695.9,806.9,1321.4,904.6,A,1291.7,691,695.7,940.1,519.4,A,850,354.6,302.8,570.1,3069.5,A,4398,2904.5,2471.7,2503.8,2219.7,A,3140.7,2159.2,1857.5,1721.3,139.2,E,308.5,122.7,72.9,52.7,2080.5,C,2832.2,2036.5,1784.6,1668.6,849.8,A,1257.3,745.3,614.2,782.5,1744,A,1129.9,1541.5,1760.9,2543.7
35,31-33,Manufacturing,0,Canada,1,Rural,2,Incorporated,2017,7217,A,7482.9,6125.5,6950,8309.5,3856.8,A,3522.4,3411.1,4066,4427.5,1372.4,E,1443.4,1295.2,1510.5,1240.7,1459.8,E,1556.8,1432.2,1456.8,1393.6,1024.5,B,522.3,683.7,1098.7,1793.3,2718.6,A,3293.8,2217.2,2523.7,2839.8,641.6,A,666.7,497.3,360.3,1042.2,4125.9,A,5445.3,3958.7,3842.9,3256.8,2235.8,A,2969.7,2026.1,2084.4,1863.3,190.3,E,293.6,257.1,153.3,57.2,2045.5,C,2676,1769,1931,1806.1,1890.1,A,2475.6,1932.6,1758.5,1393.5,3091.1,A,2037.6,2166.9,3107.2,5052.7
36,31-33,Manufacturing,0,Canada,2,Urban,2,Incorporated,2017,7308.1,A,8076.1,6073.2,6747.6,8335.6,4495,A,4515.1,3973.8,4247.5,5243.4,1672.6,E,1794.8,1648.9,1641.7,1605.1,1386.8,E,1590.5,1422.9,1316,1218,1435.7,B,1130.4,902.1,1289.8,2420.6,1977.8,A,2706.6,1559.2,1682.3,1963.2,835.3,A,854.3,540.2,817.8,1129.1,4327.3,A,6586,3774.7,3546.6,3401.7,2569.5,A,3633.9,2363.3,2274.8,2006.1,193.9,E,286.9,231,159.4,98.3,2375.6,C,3347,2132.2,2115.4,1907.8,1757.7,A,2952.1,1411.5,1271.8,1395.6,2980.9,A,1490.1,2298.5,3201,4933.9
37,311,Food manufacturing,0,Canada,1,Rural,2,Incorporated,2017,6504.9,A,7149.3,5066.7,6037,7766.5,2818.4,A,2325.2,2489.1,2950.7,3508.9,1014.8,E,949.6,1042.2,1008.3,1059.1,878.7,E,907,809.7,974.4,823.6,925,B,468.6,637.2,967.9,1626.2,3042.1,A,3607.5,2105.9,2776.9,3678.1,644.3,A,1216.6,471.8,309.4,579.5,3663.1,A,5682.2,3572.9,3121.6,2275.8,1612.4,A,1943.4,1866.6,1170.7,1469,162.5,C,292.1,255,46.1,56.6,1449.9,C,1651.3,1611.6,1124.5,1412.4,2050.7,A,3738.8,1706.3,1951,806.8,2841.7,A,1467.1,1493.8,2915.3,5490.7
38,311,Food manufacturing,0,Canada,2,Urban,2,Incorporated,2017,5918.7,A,5941.3,4614.4,5445,7674.1,3163.8,A,2563.7,2518.6,2901.8,4671.1,1028.3,E,862.6,973.4,1099,1178.3,1009.3,E,1201.6,914.6,1166.8,754,1126.2,B,499.5,630.6,636,2738.8,2167.5,A,2614.9,1875.4,1943.3,2236.6,587.4,A,762.8,220.4,599.9,766.4,3980.1,A,5805.4,3113.7,3035.8,3965.4,1876,A,2329.9,1769,1819.5,1585.4,134.7,E,183.5,154.9,160.4,39.9,1741.3,C,2146.4,1614.1,1659.1,1545.5,2104.1,A,3475.5,1344.7,1216.2,2380,1938.6,A,136,1500.7,2409.2,3708.7
39,312,Beverage and tobacco product manufacturing,0,Canada,1,Rural,2,Incorporated,2017,17845.5,A,X,X,X,X,4273.7,A,X,X,X,X,715.8,E,X,X,X,X,2773.7,E,X,X,X,X,784.2,C,X,X,X,X,9663.5,A,X,X,X,X,3908.3,C,X,X,X,X,10083.6,B,X,X,X,X,3393.3,A,X,X,X,X,378,E,X,X,X,X,3015.3,B,X,X,X,X,6690.4,B,X,X,X,X,7761.9,A,X,X,X,X
40,312,Beverage and tobacco product manufacturing,0,Canada,2,Urban,2,Incorporated,2017,9826.4,A,5943.1,10908.5,7887.6,14566.3,4747.4,A,2854.9,5155.9,3427.4,7551.3,805.3,E,622.3,689.7,894.2,1015.3,2595.6,E,1481.9,3916.3,1539,3445.1,1346.4,B,750.6,549.9,994.2,3091,4244.8,A,2346.8,4688.5,3078.2,6865.5,834.2,A,741.4,1064.1,1381.9,149.4,8688.4,A,14684.1,7691,4683.1,7695.3,3058.6,A,3669.3,2800.7,2617.4,3147.1,368.9,E,97.6,179.5,340.8,857.5,2689.8,C,3571.7,2621.2,2276.7,2289.5,5629.8,A,11014.8,4890.2,2065.7,4548.2,1138,A,-8741,3217.5,3204.5,6871
41,313,Textile mills,0,Canada,1,Rural,2,Incorporated,2017,X,A,X,X,X,X,X,A,X,X,X,X,X,E,X,X,X,X,X,E,X,X,X,X,X,B,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,E,X,X,X,X,X,C,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X
42,313,Textile mills,0,Canada,2,Urban,2,Incorporated,2017,6790.7,A,7542.2,6681.4,5311.6,7627.8,4719.8,A,4312.1,5477.1,3324.4,5765.7,1201.3,E,1633.3,1441.2,967.7,762.9,1760.1,E,1880.3,2232,1354.6,1573.3,1758.5,B,798.5,1803.9,1002,3429.5,1447.4,A,3065.6,1183.5,438.4,1102.1,623.5,A,164.5,20.7,1548.8,759.9,4391.4,A,7587.3,4014.2,2727.7,3236.4,3287.3,A,5803.7,2584.2,1913.1,2848.2,207.9,C,257.4,379.2,137.1,58,3079.4,B,5546.3,2205.1,1776,2790.2,1104.1,A,1783.6,1429.9,814.6,388.2,2399.4,A,-45.1,2667.2,2583.9,4391.4
43,314,Textile product mills,0,Canada,1,Rural,2,Incorporated,2017,X,A,X,X,X,X,X,A,X,X,X,X,X,B,X,X,X,X,X,B,X,X,X,X,X,B,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X
44,314,Textile product mills,0,Canada,2,Urban,2,Incorporated,2017,6387,A,5788.9,5307.7,7168.6,7282.7,4705.8,A,4528.3,3970.5,4413.4,5911.1,1663.9,E,1228.4,1735.2,1566.2,2125.8,1880.2,E,2254.4,1704.1,1882.4,1679.8,1161.7,B,1045.5,531.2,964.8,2105.5,1184.3,A,1169.8,832.6,1974.2,760.6,496.8,A,90.8,504.6,781,611,3142.2,A,3799.5,3090.6,3027.9,2650.8,2097.4,A,2744.1,1649.4,2171,1824.9,294.5,E,141.6,164.7,831.3,40.4,1802.9,C,2602.5,1484.7,1339.7,1784.5,1044.8,A,1055.4,1441.2,856.8,825.9,3244.8,A,1989.4,2217,4140.7,4631.9
45,315,Clothing manufacturing,0,Canada,1,Rural,2,Incorporated,2017,8329.1,A,X,X,X,X,4544.9,A,X,X,X,X,1589.1,E,X,X,X,X,1686.7,E,X,X,X,X,1269.2,B,X,X,X,X,1826.6,A,X,X,X,X,1957.6,A,X,X,X,X,3692.3,A,X,X,X,X,1342.4,A,X,X,X,X,282.6,B,X,X,X,X,1059.8,E,X,X,X,X,2349.9,A,X,X,X,X,4636.9,A,X,X,X,X
46,315,Clothing manufacturing,0,Canada,2,Urban,2,Incorporated,2017,5576.9,A,5201,6392.1,5529.9,5184.7,4275.2,A,3725.1,4528.3,4902.8,3944.4,1405.6,E,1196.2,1586.4,1838.5,1001.1,1935.5,E,2055.4,2513.9,2079.6,1093.1,934.1,B,473.4,428,984.7,1850.2,702.2,A,1183.8,969.4,407.9,247.5,599.6,A,292.1,894.3,219.2,992.7,2803.8,A,3432.4,3910.3,2586.8,1285.6,1955.9,A,2457,2408.6,2183.6,774.5,211.1,B,270,245.2,315.6,13.7,1744.8,C,2187,2163.4,1868,760.8,847.8,A,975.4,1501.7,403.1,511.1,2773.2,A,1768.6,2481.9,2943.1,3899.1
47,316,Leather and allied product manufacturing,0,Canada,1,Rural,2,Incorporated,2017,X,A,X,X,X,X,X,A,X,X,X,X,X,E,X,X,X,X,X,C,X,X,X,X,X,B,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,E,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X
48,316,Leather and allied product manufacturing,0,Canada,2,Urban,2,Incorporated,2017,6224.4,A,X,X,X,X,4777.7,A,X,X,X,X,1581.9,E,X,X,X,X,1742.6,E,X,X,X,X,1453.3,B,X,X,X,X,673.4,A,X,X,X,X,773.3,A,X,X,X,X,3620,A,X,X,X,X,2723.1,A,X,X,X,X,3.6,A,X,X,X,X,2719.5,B,X,X,X,X,896.9,A,X,X,X,X,2604.4,A,X,X,X,X
49,321,Wood product manufacturing,0,Canada,1,Rural,2,Incorporated,2017,7480.4,A,8463.2,7038.7,6654.3,7765.2,3774.3,A,3417.5,3663.1,3429.8,4586.6,1137.9,E,1308,913.6,1238.9,1091.1,1588.1,E,1793.9,1806.8,1572.4,1179.2,1048.3,B,315.6,942.7,618.5,2316.3,3319,A,4564.3,3134,2734.7,2843.2,387,A,481.4,241.6,489.8,335.4,4765.7,B,6269.9,4522.4,3436.8,4833.9,2481.3,B,3129.6,2003.5,1309.7,3482.3,248.8,E,316.6,377.6,223.9,77.3,2232.4,C,2813.1,1625.9,1085.8,3405,2284.5,A,3140.2,2518.9,2127.1,1351.6,2714.6,A,2193.4,2516.4,3217.5,2931.3
50,321,Wood product manufacturing,0,Canada,2,Urban,2,Incorporated,2017,5434,A,5740.4,5063.4,5446.6,5485.4,3436.8,A,2810.5,3625.5,3604.5,3706.7,1281.7,E,1121,1376.4,1253.3,1376.2,1284,E,1161.7,1600.6,1377.9,995.9,871.1,B,527.9,648.5,973.3,1334.7,1330.9,A,1728.5,1222.4,1136.7,1235.9,666.3,A,1201.4,215.6,705.4,542.8,3145.3,A,4023,3058.8,3038,2461.4,1868,A,2179,1997.1,1762.4,1533.2,175,E,169.1,256.7,197.6,76.4,1693,C,2009.9,1740.4,1564.8,1456.8,1277.4,A,1844.1,1061.6,1275.6,928.1,2288.6,A,1717.3,2004.6,2408.6,3024.1
51,322,Paper manufacturing,0,Canada,1,Rural,2,Incorporated,2017,8248.6,A,X,X,X,X,3696.5,A,X,X,X,X,1548.7,E,X,X,X,X,1372.4,E,X,X,X,X,775.4,C,X,X,X,X,4173.3,B,X,X,X,X,378.8,A,X,X,X,X,6551.9,A,X,X,X,X,3942.6,A,X,X,X,X,21,E,X,X,X,X,3921.6,B,X,X,X,X,2609.3,A,X,X,X,X,1696.7,A,X,X,X,X
52,322,Paper manufacturing,0,Canada,2,Urban,2,Incorporated,2017,6003.2,A,5746.9,4308.3,6880.8,7077,3693.7,A,3335.3,3340.2,3481.1,4618.2,1395,E,1411,1353.2,1657.7,1158,1019.5,E,1170.9,714.7,1130.9,1061.4,1279.2,B,753.3,1272.3,692.5,2398.8,2079.8,A,2218,851.7,2838.1,2411.5,229.8,A,193.7,116.5,561.6,47.3,2998,A,3968.8,2011.7,2753.4,3258,1838.4,A,2236.3,1523.7,1573.3,2020.2,105.4,C,216.8,49.9,51.2,103.7,1733,C,2019.5,1473.9,1522.1,1916.4,1159.6,A,1732.5,488,1180.1,1237.8,3005.3,A,1778.1,2296.6,4127.4,3819
53,323,Printing and related support activities,0,Canada,1,Rural,2,Incorporated,2017,3733.1,A,X,X,X,X,2728.4,A,X,X,X,X,1675.8,C,X,X,X,X,567.2,C,X,X,X,X,485.4,B,X,X,X,X,909.4,A,X,X,X,X,95.3,A,X,X,X,X,2918.6,A,X,X,X,X,1488,A,X,X,X,X,100,E,X,X,X,X,1388,C,X,X,X,X,1430.6,A,X,X,X,X,814.5,A,X,X,X,X
54,323,Printing and related support activities,0,Canada,2,Urban,2,Incorporated,2017,6099.2,A,5879.6,5964.6,5360.4,7192,3223,A,3226.3,3341.2,2911.4,3412.9,1519.7,E,1651.2,1501.2,1457.6,1468.6,642.2,E,620,722.9,625.8,600.1,1061.1,B,955.1,1117.1,828,1344.2,2163.8,A,1961.3,1792,2129.8,2772.1,712.4,A,692.1,831.4,319.2,1007.1,3704.3,A,4422.7,3863.4,3281.8,3249.3,2097.2,A,2660.7,2170.6,1736.7,1820.8,175.1,E,182.9,299.1,90.7,127.5,1922.1,C,2477.8,1871.5,1646,1693.3,1607.1,A,1762,1692.8,1545.1,1428.6,2394.9,A,1457,2101.2,2078.6,3942.7
55,324,Petroleum and coal product manufacturing,0,Canada,1,Rural,2,Incorporated,2017,X,A,X,X,X,X,X,A,X,X,X,X,X,C,X,X,X,X,X,E,X,X,X,X,X,C,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,E,X,X,X,X,X,C,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X
56,324,Petroleum and coal product manufacturing,0,Canada,2,Urban,2,Incorporated,2017,8078.7,A,10419,8922.2,6127.5,6846.3,4127.9,A,4070.1,4601.5,3128.9,4711.1,2051.7,E,2177.8,2530.7,1199.6,2298.9,1024.1,E,948.7,1220.7,794.4,1132.4,1052.1,B,943.5,850.1,1135,1279.8,3427,A,5756.5,3210.2,2803.2,1938.2,523.8,A,592.4,1110.5,195.4,196.9,5207.5,A,8741.9,5262.5,4249.5,2576,2776.4,A,4868.6,2746.8,2034,1456.2,701,E,2436.9,153.2,93.5,120.6,2075.3,C,2431.7,2593.6,1940.5,1335.6,2431.1,A,3873.3,2515.7,2215.5,1119.8,2871.3,A,1677.2,3659.7,1878,4270.3
57,325,Chemical manufacturing,0,Canada,1,Rural,2,Incorporated,2017,12997.3,A,13772.1,6487.2,3805.8,27924.1,4281.4,A,4420.4,4611.3,2626.3,5467.6,1638.1,E,1534.7,2797.9,1208.5,1011.4,1587.7,E,1958.4,1353.5,780.7,2258.1,1055.6,B,927.3,459.9,637.1,2198.1,5729.3,A,9350.6,1827.8,705.7,11033,2986.7,A,1.2,48.1,473.8,11423.5,6992.9,A,9020.4,4745.2,1271.1,12934.9,4960.9,A,4889.1,2773.1,916.3,11265.1,174.5,B,403.4,261.6,0,33,4786.4,B,4485.7,2511.5,916.3,11232.1,2032,A,4131.2,1972.1,354.8,1669.8,6004.4,A,4751.7,1742,2534.7,14989.3
58,325,Chemical manufacturing,0,Canada,2,Urban,2,Incorporated,2017,9683.4,A,11114,6687.7,7198.1,13733.9,4574.1,A,4401.9,4550.9,4196,5147.5,1615.8,E,1627.4,1722.3,1565.3,1548,1531.8,E,1751.2,1786.5,1472.2,1117.4,1426.5,B,1023.3,1042.2,1158.5,2482,3043.9,A,5999.2,1829.6,1981,2365.6,2065.5,A,712.9,307.2,1021,6220.8,4945.2,A,8145.2,4273.6,2886.5,4475.5,2818.8,A,4496.6,2519.8,1936.9,2321.9,194.1,E,325,224.9,128.7,98,2624.6,C,4171.5,2295,1808.1,2223.9,2126.4,A,3648.6,1753.7,949.7,2153.6,4738.2,A,2968.8,2414.1,4311.6,9258.4
59,326,Plastics and rubber products manufacturing,0,Canada,1,Rural,2,Incorporated,2017,6330.2,A,6804.4,4956.1,7988.2,5572.1,3540.1,A,3774.1,3168.8,3932.3,3285.1,1583.8,E,1912.5,1522.7,1503.5,1396.4,1226.7,E,1528.5,960.1,1299.9,1118.3,729.6,B,333.1,686.1,1128.9,770.4,2351.9,A,2017.6,1636.1,3631.8,2121.9,438.2,A,1012.6,151.2,424.1,165.1,4507.7,A,5723.1,3369.6,6350.7,2587.3,2190.4,A,3903.3,1572.5,1987.6,1298.3,159.6,C,457.5,63.4,105.6,11.9,2030.8,C,3445.7,1509.1,1881.9,1286.4,2317.3,A,1819.9,1797.2,4363.2,1289,1822.5,A,1081.2,1586.5,1637.5,2984.8
60,326,Plastics and rubber products manufacturing,0,Canada,2,Urban,2,Incorporated,2017,7251.7,A,7650.3,5940.8,6803.5,8612.3,4384.8,A,4199.9,3793.3,4460.9,5085,1576.8,E,1848.4,1444.2,1472.2,1542.5,1279.3,E,1475,1367.1,1146.2,1129.1,1528.6,B,876.5,982.1,1842.5,2413.3,2078.1,A,2456.8,1692.8,1756.6,2405.9,788.9,A,993.6,454.7,586,1121.4,4419.1,A,6409.7,3754.6,3648,3864.1,2698.2,A,3827.4,2340.8,2483.6,2140.8,146.4,E,181.5,231.1,147,26.1,2551.7,C,3645.9,2109.8,2336.6,2114.8,1720.9,A,2582.3,1413.8,1164.4,1723.3,2832.7,A,1240.6,2186.3,3155.6,4748.1
61,327,Non-metallic mineral product manufacturing,0,Canada,1,Rural,2,Incorporated,2017,8199.1,A,7460.1,7072.7,8797.6,9466,3716.5,A,3737.8,3424.7,3795.4,3908.2,1428.8,E,1503.1,1434.8,1217.2,1560.2,1127.1,E,1583.1,1034.2,991.4,899.6,1160.6,B,651.5,955.6,1586.9,1448.4,3458.7,A,3214.2,3085.4,4419.4,3115.9,1023.8,A,508.2,562.6,582.8,2441.8,3927.3,A,4685.1,4185,4560.2,2278.8,1781.9,A,2916,1617.4,1545.4,1048.9,147.8,E,340.1,192.9,58,0,1634.2,C,2575.9,1424.6,1487.3,1048.9,2145.3,A,1769.1,2567.5,3014.8,1229.9,4271.9,A,2775,2887.8,4237.5,7187.2
62,327,Non-metallic mineral product manufacturing,0,Canada,2,Urban,2,Incorporated,2017,7385.4,A,9003.5,6277.7,7429.3,6830.9,4259.1,A,4520,3744.8,4558,4213.7,1716,E,1622.5,1721.7,1913.4,1606.5,1045.7,E,1144.1,1053.4,1229.9,755.5,1497.4,B,1753.4,969.8,1414.7,1851.7,2442.7,A,3732.3,2065,1980,1993.6,683.5,A,751.3,467.9,891.3,623.6,4278.1,A,6239.4,3851.1,3973.9,3047.9,2460,A,3682.2,2366.1,2157.1,1634.5,221.9,E,568.6,184.5,64.2,70.5,2238.1,C,3113.7,2181.6,2093,1564,1818.1,A,2557.2,1485,1816.7,1413.4,3107.3,A,2764.1,2426.7,3455.4,3783
63,331,Primary metal manufacturing,0,Canada,1,Rural,2,Incorporated,2017,8990.7,B,X,X,X,X,4671.6,A,X,X,X,X,1738,E,X,X,X,X,1888.5,E,X,X,X,X,1045.1,B,X,X,X,X,4062.7,B,X,X,X,X,256.5,A,X,X,X,X,7056.1,B,X,X,X,X,3245.6,A,X,X,X,X,527.2,B,X,X,X,X,2718.4,C,X,X,X,X,3810.4,B,X,X,X,X,1934.7,A,X,X,X,X
64,331,Primary metal manufacturing,0,Canada,2,Urban,2,Incorporated,2017,8439,A,11488.7,6823.5,5260.3,10183.6,5579.5,A,6558.7,4689.4,3603.7,7466.3,2301.6,C,3827.9,2290,1801.8,1286.7,1576.7,E,1838.8,1958.5,1185.3,1324.4,1701.2,B,892,440.8,616.5,4855.2,2204.9,A,4337.8,1824.7,1283.1,1374,654.6,A,592.2,309.4,373.5,1343.3,4588.2,A,8957.3,4897.2,2588.6,1909.8,2072.3,A,2274.6,3125.6,1802.9,1086,171.9,C,85.5,510.8,89.6,1.6,1900.4,C,2189.1,2614.8,1713.3,1084.4,2516,A,6682.8,1771.6,785.7,823.8,3850.8,A,2531.4,1926.4,2671.7,8273.9
65,332,Fabricated metal product manufacturing,0,Canada,1,Rural,2,Incorporated,2017,7013.3,A,6955.4,5394,8085.6,7618.2,4240.9,A,3943.7,3159.3,4918.9,4942,1755.7,E,1708.8,1552.4,2379.9,1381.8,1535.2,E,1492,1190.5,1898.9,1559.6,950,B,742.9,416.4,640.1,2000.5,2137.6,A,2311.3,1475.3,2267.4,2496.6,634.7,A,700.4,759.5,899.4,179.6,3966,A,4883,3342.1,4427.5,3211.3,2453.5,A,2986.6,2349,2677.4,1800.9,155.1,C,139.7,155.4,278,47.4,2298.3,C,2846.9,2193.6,2399.3,1753.5,1512.5,A,1896.4,993.1,1750.2,1410.4,3047.3,A,2072.4,2051.9,3658.1,4406.9
66,332,Fabricated metal product manufacturing,0,Canada,2,Urban,2,Incorporated,2017,7097.3,A,7602.6,6546.5,6296.2,7943.8,4510.1,A,4320.5,4279.2,4261,5179.5,1931.1,E,2013.6,2002,1868,1840.8,1206.6,E,1282.9,1299.3,1171.8,1072.3,1372.4,B,1024.1,977.9,1221.1,2266.5,1835.5,A,2219.2,1642.7,1622.7,1857.3,751.7,A,1062.8,624.6,412.5,907,3996.6,A,5458.4,3855,3576.2,3096.6,2459.2,A,3300,2383.1,2335.4,1818.3,194.3,E,236.5,232.6,198,110,2264.9,C,3063.5,2150.5,2137.4,1708.3,1537.4,A,2158.4,1472,1240.8,1278.4,3100.7,A,2144.2,2691.4,2720,4847.2
67,333,Machinery manufacturing,0,Canada,1,Rural,2,Incorporated,2017,7175.8,A,5634.3,6848.2,6703.3,9517.6,4932.3,A,4051.5,4526.3,4267.2,6884.4,1518,E,1481.4,1588.8,1472.6,1529.1,1891.3,E,1929.1,2043.8,1725,1867.4,1523,B,640.9,893.7,1069.7,3487.9,1826.4,A,1153.2,2069.6,1990.7,2092,417.1,A,429.6,252.3,445.4,541.1,3348.1,A,3998.4,3321.7,3178,2894.2,2061.1,A,2363.8,2216.3,2088.4,1575.7,207.9,E,262.2,283.2,179.3,106.8,1853.2,C,2101.6,1933.2,1909.1,1469,1287,A,1634.7,1105.4,1089.6,1318.5,3827.8,A,1635.9,3526.5,3525.3,6623.3
68,333,Machinery manufacturing,0,Canada,2,Urban,2,Incorporated,2017,8597,A,9525.9,7253.3,9524.9,8083.9,5424.7,A,5695.4,4980.7,5562,5460.6,2000.9,E,2060.2,2088.7,1996.2,1858.7,1808.6,E,2344.4,1763.2,1663.7,1463.2,1615.6,B,1290.9,1128.8,1902.2,2140.4,1864.4,A,2857.1,1405.2,1631.8,1563.5,1307.9,A,973.4,867.4,2331.1,1059.8,5079.7,A,8118.2,4684.9,4179.5,3336.1,3143,A,4244.2,3048.5,2939.8,2339.4,227.9,E,408.9,260.8,174.4,67.6,2915,C,3835.2,2787.6,2765.4,2271.8,1936.7,A,3874.1,1636.4,1239.7,996.7,3517.3,A,1407.7,2568.4,5345.4,4747.7
69,334,Computer and electronic product manufacturing,0,Canada,1,Rural,2,Incorporated,2017,X,A,X,X,X,X,X,A,X,X,X,X,X,E,X,X,X,X,X,E,X,X,X,X,X,C,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,C,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X
