ID,"North American Industry Classification System, NAICS - code","North American Industry Classification System, NAICS",Geography - code,Geography,Location indicator - code,Location indicator,Incorporation status - code,Incorporation status,Reference year,Percent of profitable businesses,Profitable : Total Revenue,"Profitable : Total Revenue, quality indicator","Profitable : Total Revenue, first quartile","Profitable : Total Revenue, second quartile","Profitable : Total Revenue, third quartile","Profitable : Total Revenue, fourth quartile",Profitable : Total Expenses,"Profitable : Total Expenses, quality indicator","Profitable : Total Expenses, first quartile","Profitable : Total Expenses, second quartile","Profitable : Total Expenses, third quartile","Profitable : Total Expenses, fourth quartile",Profitable : Net Profit,"Profitable : Net Profit, quality indicator","Profitable : Net Profit, first quartile","Profitable : Net Profit, second quartile","Profitable : Net Profit, third quartile","Profitable : Net Profit, fourth quartile",Non-profitable : Total Revenue,"Non-profitable : Total Revenue, quality indicator","Non-profitable : Total Revenue, first quartile","Non-profitable : Total Revenue, second quartile","Non-profitable : Total Revenue, third quartile","Non-profitable : Total Revenue, fourth quartile",Non-profitable : Total expenses,"Non-profitable : Total expenses, quality indicator","Non-profitable : Total expenses, first quartile","Non-profitable : Total expenses, second quartile","Non-profitable : Total expenses, third quartile","Non-profitable : Total expenses, fourth quartile",Non-profitable : Net loss,"Non-profitable : Net loss, quality indicator","Non-profitable : Net loss, first quartile","Non-profitable : Net loss, second quartile","Non-profitable : Net loss, third quartile","Non-profitable : Net loss, fourth quartile"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0,All industries,60,Yukon,2,Urban,3,All businesses,2019,85.4,432.3,B,740.2,706.1,292.8,169.3,332.3,B,723.3,611.3,182.8,39.5,100,B,16.9,94.8,110,129.8,489.2,B,X,X,X,X,553.2,B,X,X,X,X,-64,B,X,X,X,X
31,0,All industries,61,Nordwest Territories,1,Rural,3,All businesses,2019,77.8,588.1,B,845.1,956.8,601.7,177.5,489.6,B,841.1,900.2,475.1,54.7,98.5,B,4,56.7,126.7,122.8,843,B,X,X,X,X,920.9,B,X,X,X,X,-77.9,B,X,X,X,X
32,0,All industries,61,Nordwest Territories,2,Urban,3,All businesses,2019,81,557.6,A,787.4,1024.9,400,192.9,450,B,782.4,943,281,46.7,107.5,B,5,81.9,119,146.1,588,B,X,X,X,X,713,B,X,X,X,X,-125.1,B,X,X,X,X
33,0,All industries,62,Nunavut,1,Rural,3,All businesses,2019,81.8,618.8,B,996.8,1114.9,489.5,148.7,501,B,988.6,1013.3,335.4,21.2,117.8,B,8.1,101.6,154.2,127.5,946.5,B,X,X,X,X,1071.1,B,X,X,X,X,-124.6,B,X,X,X,X
34,11,"Agriculture, forestry, fishing and hunting",0,Canada,1,Rural,3,All businesses,2019,51.5,425.5,B,X,X,592.1,245.2,324.4,A,X,X,518.6,110.5,101.1,B,X,X,73.5,134.7,878.8,B,X,X,X,X,1171.3,A,X,X,X,X,-292.5,A,X,X,X,X
35,11,"Agriculture, forestry, fishing and hunting",0,Canada,2,Urban,3,All businesses,2019,53.9,470.6,A,X,X,639.3,266.9,357.5,A,X,X,553.8,109.7,113.1,B,X,X,85.5,157.3,838.4,B,X,X,X,X,1141.4,A,X,X,X,X,-303.1,B,X,X,X,X
36,11,"Agriculture, forestry, fishing and hunting",15,Altantic,1,Rural,3,All businesses,2019,85.5,258.5,A,504.9,354.1,236.2,81.8,173.2,A,477.4,273.1,114.1,4.9,85.3,B,27.6,81,122.1,76.9,623,A,X,X,X,X,794.2,A,X,X,X,X,-171.2,B,X,X,X,X
37,11,"Agriculture, forestry, fishing and hunting",15,Altantic,2,Urban,3,All businesses,2019,78,290.5,A,526,466.9,257,119.1,197.7,A,520.4,401.1,138.2,14.4,92.9,B,5.7,65.8,118.8,104.7,678,A,X,X,X,X,903.9,B,X,X,X,X,-226,B,X,X,X,X
38,11,"Agriculture, forestry, fishing and hunting",10,Newfoundland and Labrador,1,Rural,3,All businesses,2019,89.7,139.3,A,268.9,194.1,74.8,73,84.2,A,243.5,136.9,20.5,1.8,55.1,A,25.5,57.2,54.3,71.3,262.5,B,X,X,X,X,333.2,B,X,X,X,X,-70.6,B,X,X,X,X
39,11,"Agriculture, forestry, fishing and hunting",10,Newfoundland and Labrador,2,Urban,3,All businesses,2019,85.9,225.2,A,642.1,296.8,101.5,96.3,136.5,A,583,200.5,13.2,1.8,88.7,A,59.1,96.3,88.3,94.5,340.9,B,X,X,X,X,434.7,B,X,X,X,X,-93.7,C,X,X,X,X
