ID,"North American Industry Classification System, NAICS - code","North American Industry Classification System, NAICS",Geography - code,Geography,Location indicator - code,Location indicator,Incorporation status - code,Incorporation status,Reference year,Percent of profitable businesses,Profitable : Total Revenue,"Profitable : Total Revenue, quality indicator","Profitable : Total Revenue, first quartile","Profitable : Total Revenue, second quartile","Profitable : Total Revenue, third quartile","Profitable : Total Revenue, fourth quartile",Profitable : Total Expenses,"Profitable : Total Expenses, quality indicator","Profitable : Total Expenses, first quartile","Profitable : Total Expenses, second quartile","Profitable : Total Expenses, third quartile","Profitable : Total Expenses, fourth quartile",Profitable : Net Profit,"Profitable : Net Profit, quality indicator","Profitable : Net Profit, first quartile","Profitable : Net Profit, second quartile","Profitable : Net Profit, third quartile","Profitable : Net Profit, fourth quartile",Non-profitable : Total Revenue,"Non-profitable : Total Revenue, quality indicator","Non-profitable : Total Revenue, first quartile","Non-profitable : Total Revenue, second quartile","Non-profitable : Total Revenue, third quartile","Non-profitable : Total Revenue, fourth quartile",Non-profitable : Total expenses,"Non-profitable : Total expenses, quality indicator","Non-profitable : Total expenses, first quartile","Non-profitable : Total expenses, second quartile","Non-profitable : Total expenses, third quartile","Non-profitable : Total expenses, fourth quartile",Non-profitable : Net loss,"Non-profitable : Net loss, quality indicator","Non-profitable : Net loss, first quartile","Non-profitable : Net loss, second quartile","Non-profitable : Net loss, third quartile","Non-profitable : Net loss, fourth quartile"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,213,"Support activities for mining, and oil and gas extraction",46,Manitoba,1,Rural,3,All businesses,2017,73.3,387.8,A,X,X,462,133.5,296.5,A,X,X,337.3,35.7,91.3,A,X,X,124.6,97.9,758.1,A,X,X,X,X,901.2,A,X,X,X,X,-143.1,A,X,X,X,X
350,213,"Support activities for mining, and oil and gas extraction",46,Manitoba,2,Urban,3,All businesses,2017,69.7,378.6,A,X,X,125.3,190.1,273.3,A,X,X,56.1,12.2,105.3,A,X,X,69.2,177.9,669.6,A,X,X,X,X,780.4,A,X,X,X,X,-110.9,C,X,X,X,X
351,213,"Support activities for mining, and oil and gas extraction",47,Saskatchewan,1,Rural,3,All businesses,2017,79.1,394.9,A,843,558.4,349.5,204.1,282.8,A,825.2,492.6,212.8,54.9,112.1,A,17.7,65.8,136.7,149.2,422,A,X,X,X,X,537.6,A,X,X,X,X,-115.6,A,X,X,X,X
352,213,"Support activities for mining, and oil and gas extraction",47,Saskatchewan,2,Urban,3,All businesses,2017,85,373.6,A,557.6,537,343.5,167,240.2,A,530.2,417.1,155.5,32.3,133.5,A,27.4,119.9,188.1,134.7,573.6,A,X,X,X,X,754.6,A,X,X,X,X,-181,B,X,X,X,X
353,213,"Support activities for mining, and oil and gas extraction",48,Alberta,1,Rural,3,All businesses,2017,74.5,372.4,A,X,X,374.4,235.9,267.3,A,X,X,256.7,82.8,105.1,A,X,X,117.7,153.2,321.7,A,X,X,X,X,395.9,A,X,X,X,X,-74.2,B,X,X,X,X
354,213,"Support activities for mining, and oil and gas extraction",48,Alberta,2,Urban,3,All businesses,2017,75.6,368.7,A,227.8,564.1,313.8,231.7,247.1,A,227.7,504.7,187.7,49.3,121.6,A,0.1,59.3,126.1,182.4,513.6,A,X,X,X,X,699.1,A,X,X,X,X,-185.5,B,X,X,X,X
355,213,"Support activities for mining, and oil and gas extraction",59,British Columbia,1,Rural,3,All businesses,2017,75.4,372.4,A,X,X,373.7,200.3,266.3,A,X,X,253.9,52.4,106.1,A,X,X,119.8,147.9,354,A,X,X,X,X,525.6,B,X,X,X,X,-171.6,C,X,X,X,X
356,213,"Support activities for mining, and oil and gas extraction",59,British Columbia,2,Urban,3,All businesses,2017,61.4,424.4,A,X,X,504.2,283.4,280.9,A,X,X,372.1,75.4,143.5,B,X,X,132.1,208.1,374.1,A,X,X,X,X,2281.5,A,X,X,X,X,-1907.4,C,X,X,X,X
357,213,"Support activities for mining, and oil and gas extraction",63,Territories,1,Rural,3,All businesses,2017,82.6,914.7,A,X,X,551.6,787.7,648.4,A,X,X,416.6,85.7,266.3,A,X,X,135,702,X,A,X,X,X,X,X,A,X,X,X,X,X,B,X,X,X,X
358,213,"Support activities for mining, and oil and gas extraction",63,Territories,2,Urban,3,All businesses,2017,69.2,355,A,X,X,219.8,134,266.3,A,X,X,145.9,31.9,88.6,A,X,X,73.9,102.2,245.2,A,X,X,X,X,441.5,A,X,X,X,X,-196.3,B,X,X,X,X
359,213,"Support activities for mining, and oil and gas extraction",60,Yukon,1,Rural,3,All businesses,2017,93.3,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X
360,213,"Support activities for mining, and oil and gas extraction",60,Yukon,2,Urban,3,All businesses,2017,63.6,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,B,X,X,X,X
361,213,"Support activities for mining, and oil and gas extraction",61,Nordwest Territories,1,Rural,3,All businesses,2017,X,X,A,X,X,X,X,X,A,X,X,X,X,X,B,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X
362,213,"Support activities for mining, and oil and gas extraction",61,Nordwest Territories,2,Urban,3,All businesses,2017,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X
363,213,"Support activities for mining, and oil and gas extraction",62,Nunavut,1,Rural,3,All businesses,2017,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,B,X,X,X,X
364,22,Utilities,0,Canada,1,Rural,3,All businesses,2017,82.8,584.7,A,99.5,1187.6,513.6,204.1,472.2,A,99.5,1094.9,376.1,61.5,112.5,A,0,92.6,137.4,142.6,452.3,B,X,X,X,X,569.9,A,X,X,X,X,-117.6,B,X,X,X,X
365,22,Utilities,0,Canada,2,Urban,3,All businesses,2017,80.1,535.7,A,421.2,877.7,512.7,240.1,414.8,A,420.7,805,360.3,77.7,120.9,B,0.5,72.7,152.4,162.4,608.9,B,X,X,X,X,1285.9,A,X,X,X,X,-677.1,E,X,X,X,X
366,22,Utilities,15,Altantic,1,Rural,3,All businesses,2017,85.7,X,C,X,X,X,X,X,C,X,X,X,X,X,B,X,X,X,X,X,E,X,X,X,X,X,E,X,X,X,X,X,E,X,X,X,X
367,22,Utilities,15,Altantic,2,Urban,3,All businesses,2017,58.1,X,B,X,X,X,X,X,B,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X
368,22,Utilities,10,Newfoundland and Labrador,1,Rural,3,All businesses,2017,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X
369,22,Utilities,10,Newfoundland and Labrador,2,Urban,3,All businesses,2017,X,X,E,X,X,X,X,X,E,X,X,X,X,X,B,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X
370,22,Utilities,11,Prince Edward Island,1,Rural,3,All businesses,2017,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X
371,22,Utilities,11,Prince Edward Island,2,Urban,3,All businesses,2017,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X
372,22,Utilities,12,Nova Scotia,1,Rural,3,All businesses,2017,84.6,760.1,C,X,X,324.6,130.2,680.9,C,X,X,270.7,91.3,79.2,B,X,X,53.9,38.9,X,E,X,X,X,X,X,E,X,X,X,X,X,E,X,X,X,X
373,22,Utilities,12,Nova Scotia,2,Urban,3,All businesses,2017,50,678.5,A,X,X,X,X,534.7,B,X,X,X,X,143.7,A,X,X,X,X,388.6,A,X,X,X,X,698,A,X,X,X,X,-309.4,A,X,X,X,X
374,22,Utilities,13,New Brunswick,1,Rural,3,All businesses,2017,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X
375,22,Utilities,13,New Brunswick,2,Urban,3,All businesses,2017,X,X,A,X,X,X,X,X,B,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X
376,22,Utilities,24,Québec,1,Rural,3,All businesses,2017,80,767.5,A,X,X,178.8,1103.3,542.6,A,X,X,139.9,471.5,224.9,A,X,X,39,631.8,273.8,A,X,X,X,X,355,A,X,X,X,X,-81.2,B,X,X,X,X
377,22,Utilities,24,Québec,2,Urban,3,All businesses,2017,75,532.8,A,X,X,557.8,291.5,417.6,A,X,X,431.3,118,115.2,B,X,X,126.5,173.5,676.3,A,X,X,X,X,835.2,A,X,X,X,X,-159,C,X,X,X,X
378,22,Utilities,35,Ontario,1,Rural,3,All businesses,2017,87.4,309.1,B,84.8,548.2,351.8,138.8,222.1,B,84.8,495.2,220.6,18.8,87,A,0,53,131.2,120,453.9,B,X,X,X,X,527,A,X,X,X,X,-73.1,C,X,X,X,X
379,22,Utilities,35,Ontario,2,Urban,3,All businesses,2017,82,517.3,A,273.6,845.3,538,236.9,392,A,273.4,772.2,364.7,72.1,125.4,B,0.1,73.1,173.3,164.8,676.2,B,X,X,X,X,1725.2,A,X,X,X,X,-1049,E,X,X,X,X
380,22,Utilities,49,Prairies,1,Rural,3,All businesses,2017,79.4,1113.5,A,486.9,1833.1,1475.6,141.3,971.3,A,482.4,1709.2,1222.5,67.7,142.2,A,4.5,123.9,253.1,73.6,410.5,B,X,X,X,X,583.2,A,X,X,X,X,-172.7,B,X,X,X,X
381,22,Utilities,49,Prairies,2,Urban,3,All businesses,2017,76.4,635.1,A,X,X,580.5,248.4,500.1,A,X,X,431.3,66.8,135.1,A,X,X,149.2,181.6,492.2,A,X,X,X,X,831.4,A,X,X,X,X,-339.2,B,X,X,X,X
382,22,Utilities,46,Manitoba,1,Rural,3,All businesses,2017,75,146.2,A,X,X,212,109.9,117.7,B,X,X,179.3,59,28.5,A,X,X,32.7,50.8,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X
383,22,Utilities,46,Manitoba,2,Urban,3,All businesses,2017,83.3,151.9,A,X,X,X,X,114.8,A,X,X,X,X,37.1,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X
384,22,Utilities,47,Saskatchewan,1,Rural,3,All businesses,2017,87.5,167,A,X,X,188.4,43.3,108.3,B,X,X,95.6,17.6,58.7,A,X,X,92.9,25.7,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X
385,22,Utilities,47,Saskatchewan,2,Urban,3,All businesses,2017,84,288.7,A,X,X,167.5,261.3,206.9,A,X,X,118.7,61.1,81.8,A,X,X,48.8,200.2,X,A,X,X,X,X,X,B,X,X,X,X,X,B,X,X,X,X
386,22,Utilities,48,Alberta,1,Rural,3,All businesses,2017,78.7,1449.4,A,959.7,1901.6,2200.5,319.2,1273,A,943.7,1790.3,1874.6,203.2,176.4,A,16,111.2,325.9,116,437.5,B,X,X,X,X,646.4,B,X,X,X,X,-208.8,B,X,X,X,X
387,22,Utilities,48,Alberta,2,Urban,3,All businesses,2017,74.5,753.8,A,X,X,725.2,315.6,598.2,A,X,X,559.4,103.6,155.6,A,X,X,165.8,212,539.3,A,X,X,X,X,820.8,A,X,X,X,X,-281.4,B,X,X,X,X
388,22,Utilities,59,British Columbia,1,Rural,3,All businesses,2017,74.1,420.3,A,X,X,525.8,148,311.2,A,X,X,332.5,64.9,109,A,X,X,193.3,83.1,470.5,A,X,X,X,X,605.1,A,X,X,X,X,-134.6,A,X,X,X,X
389,22,Utilities,59,British Columbia,2,Urban,3,All businesses,2017,85.6,488,A,1197.7,529.6,394.6,238.1,391.6,B,1169,465.6,277.6,101.4,96.4,B,28.7,64,117.1,136.8,646.6,A,X,X,X,X,1324.5,A,X,X,X,X,-678,E,X,X,X,X
390,22,Utilities,63,Territories,1,Rural,3,All businesses,2017,X,X,A,X,X,X,X,X,A,X,X,X,X,X,B,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,B,X,X,X,X
391,22,Utilities,63,Territories,2,Urban,3,All businesses,2017,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X
392,22,Utilities,60,Yukon,1,Rural,3,All businesses,2017,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X
393,22,Utilities,60,Yukon,2,Urban,3,All businesses,2017,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X
394,22,Utilities,61,Nordwest Territories,1,Rural,3,All businesses,2017,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,B,X,X,X,X
395,22,Utilities,61,Nordwest Territories,2,Urban,3,All businesses,2017,..,..,,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
396,22,Utilities,62,Nunavut,1,Rural,3,All businesses,2017,X,X,E,X,X,X,X,X,E,X,X,X,X,X,E,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X
397,221,Utilities,0,Canada,1,Rural,3,All businesses,2017,82.8,584.7,A,99.5,1187.6,513.6,204.1,472.2,A,99.5,1094.9,376.1,61.5,112.5,A,0,92.6,137.4,142.6,452.3,B,X,X,X,X,569.9,A,X,X,X,X,-117.6,B,X,X,X,X
398,221,Utilities,0,Canada,2,Urban,3,All businesses,2017,80.1,535.7,A,421.2,877.7,512.7,240.1,414.8,A,420.7,805,360.3,77.7,120.9,B,0.5,72.7,152.4,162.4,608.9,B,X,X,X,X,1285.9,A,X,X,X,X,-677.1,E,X,X,X,X
399,221,Utilities,15,Altantic,1,Rural,3,All businesses,2017,85.7,X,C,X,X,X,X,X,C,X,X,X,X,X,B,X,X,X,X,X,E,X,X,X,X,X,E,X,X,X,X,X,E,X,X,X,X
400,221,Utilities,15,Altantic,2,Urban,3,All businesses,2017,58.1,X,B,X,X,X,X,X,B,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X
401,221,Utilities,10,Newfoundland and Labrador,1,Rural,3,All businesses,2017,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X
402,221,Utilities,10,Newfoundland and Labrador,2,Urban,3,All businesses,2017,X,X,E,X,X,X,X,X,E,X,X,X,X,X,B,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X
403,221,Utilities,11,Prince Edward Island,1,Rural,3,All businesses,2017,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X
404,221,Utilities,11,Prince Edward Island,2,Urban,3,All businesses,2017,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X
405,221,Utilities,12,Nova Scotia,1,Rural,3,All businesses,2017,84.6,760.1,C,X,X,324.6,130.2,680.9,C,X,X,270.7,91.3,79.2,B,X,X,53.9,38.9,X,E,X,X,X,X,X,E,X,X,X,X,X,E,X,X,X,X
406,221,Utilities,12,Nova Scotia,2,Urban,3,All businesses,2017,50,678.5,A,X,X,X,X,534.7,B,X,X,X,X,143.7,A,X,X,X,X,388.6,A,X,X,X,X,698,A,X,X,X,X,-309.4,A,X,X,X,X
407,221,Utilities,13,New Brunswick,1,Rural,3,All businesses,2017,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X
408,221,Utilities,13,New Brunswick,2,Urban,3,All businesses,2017,X,X,A,X,X,X,X,X,B,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X
409,221,Utilities,24,Québec,1,Rural,3,All businesses,2017,80,767.5,A,X,X,178.8,1103.3,542.6,A,X,X,139.9,471.5,224.9,A,X,X,39,631.8,273.8,A,X,X,X,X,355,A,X,X,X,X,-81.2,B,X,X,X,X
410,221,Utilities,24,Québec,2,Urban,3,All businesses,2017,75,532.8,A,X,X,557.8,291.5,417.6,A,X,X,431.3,118,115.2,B,X,X,126.5,173.5,676.3,A,X,X,X,X,835.2,A,X,X,X,X,-159,C,X,X,X,X
411,221,Utilities,35,Ontario,1,Rural,3,All businesses,2017,87.4,309.1,B,84.8,548.2,351.8,138.8,222.1,B,84.8,495.2,220.6,18.8,87,A,0,53,131.2,120,453.9,B,X,X,X,X,527,A,X,X,X,X,-73.1,C,X,X,X,X
412,221,Utilities,35,Ontario,2,Urban,3,All businesses,2017,82,517.3,A,273.6,845.3,538,236.9,392,A,273.4,772.2,364.7,72.1,125.4,B,0.1,73.1,173.3,164.8,676.2,B,X,X,X,X,1725.2,A,X,X,X,X,-1049,E,X,X,X,X
413,221,Utilities,49,Prairies,1,Rural,3,All businesses,2017,79.4,1113.5,A,486.9,1833.1,1475.6,141.3,971.3,A,482.4,1709.2,1222.5,67.7,142.2,A,4.5,123.9,253.1,73.6,410.5,B,X,X,X,X,583.2,A,X,X,X,X,-172.7,B,X,X,X,X
414,221,Utilities,49,Prairies,2,Urban,3,All businesses,2017,76.4,635.1,A,X,X,580.5,248.4,500.1,A,X,X,431.3,66.8,135.1,A,X,X,149.2,181.6,492.2,A,X,X,X,X,831.4,A,X,X,X,X,-339.2,B,X,X,X,X
415,221,Utilities,46,Manitoba,1,Rural,3,All businesses,2017,75,146.2,A,X,X,212,109.9,117.7,B,X,X,179.3,59,28.5,A,X,X,32.7,50.8,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X
416,221,Utilities,46,Manitoba,2,Urban,3,All businesses,2017,83.3,151.9,A,X,X,X,X,114.8,A,X,X,X,X,37.1,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X
417,221,Utilities,47,Saskatchewan,1,Rural,3,All businesses,2017,87.5,167,A,X,X,188.4,43.3,108.3,B,X,X,95.6,17.6,58.7,A,X,X,92.9,25.7,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X
418,221,Utilities,47,Saskatchewan,2,Urban,3,All businesses,2017,84,288.7,A,X,X,167.5,261.3,206.9,A,X,X,118.7,61.1,81.8,A,X,X,48.8,200.2,X,A,X,X,X,X,X,B,X,X,X,X,X,B,X,X,X,X
419,221,Utilities,48,Alberta,1,Rural,3,All businesses,2017,78.7,1449.4,A,959.7,1901.6,2200.5,319.2,1273,A,943.7,1790.3,1874.6,203.2,176.4,A,16,111.2,325.9,116,437.5,B,X,X,X,X,646.4,B,X,X,X,X,-208.8,B,X,X,X,X
420,221,Utilities,48,Alberta,2,Urban,3,All businesses,2017,74.5,753.8,A,X,X,725.2,315.6,598.2,A,X,X,559.4,103.6,155.6,A,X,X,165.8,212,539.3,A,X,X,X,X,820.8,A,X,X,X,X,-281.4,B,X,X,X,X
421,221,Utilities,59,British Columbia,1,Rural,3,All businesses,2017,74.1,420.3,A,X,X,525.8,148,311.2,A,X,X,332.5,64.9,109,A,X,X,193.3,83.1,470.5,A,X,X,X,X,605.1,A,X,X,X,X,-134.6,A,X,X,X,X
422,221,Utilities,59,British Columbia,2,Urban,3,All businesses,2017,85.6,488,A,1197.7,529.6,394.6,238.1,391.6,B,1169,465.6,277.6,101.4,96.4,B,28.7,64,117.1,136.8,646.6,A,X,X,X,X,1324.5,A,X,X,X,X,-678,E,X,X,X,X
423,221,Utilities,63,Territories,1,Rural,3,All businesses,2017,X,X,A,X,X,X,X,X,A,X,X,X,X,X,B,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,B,X,X,X,X
424,221,Utilities,63,Territories,2,Urban,3,All businesses,2017,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X
425,221,Utilities,60,Yukon,1,Rural,3,All businesses,2017,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X
426,221,Utilities,60,Yukon,2,Urban,3,All businesses,2017,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X
427,221,Utilities,61,Nordwest Territories,1,Rural,3,All businesses,2017,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,B,X,X,X,X
428,221,Utilities,61,Nordwest Territories,2,Urban,3,All businesses,2017,..,..,,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
429,221,Utilities,62,Nunavut,1,Rural,3,All businesses,2017,X,X,E,X,X,X,X,X,E,X,X,X,X,X,E,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X
430,23,Construction,0,Canada,1,Rural,3,All businesses,2017,79.2,431.9,A,501,706.9,403.1,174.2,360,A,498.2,659.1,317.9,79.8,71.9,A,2.8,47.8,85.2,94.3,420.2,A,X,X,X,X,475,A,X,X,X,X,-54.8,B,X,X,X,X
431,23,Construction,0,Canada,2,Urban,3,All businesses,2017,80.1,455.7,A,635.1,789.7,366.6,174.1,373.2,A,630.8,729.8,274.9,62,82.6,A,4.3,59.9,91.7,112.1,501.4,A,X,X,X,X,603.5,A,X,X,X,X,-102.2,B,X,X,X,X
432,23,Construction,15,Altantic,1,Rural,3,All businesses,2017,74.9,436.2,A,X,X,500.9,181.2,377.4,A,X,X,426.2,105.8,58.8,A,X,X,74.7,75.4,370.3,A,X,X,X,X,410.8,A,X,X,X,X,-40.5,B,X,X,X,X
433,23,Construction,15,Altantic,2,Urban,3,All businesses,2017,73.1,528,A,X,X,611.4,195.6,456.3,A,X,X,521.2,105,71.8,A,X,X,90.2,90.6,492.2,A,X,X,X,X,569.7,A,X,X,X,X,-77.6,B,X,X,X,X
434,23,Construction,10,Newfoundland and Labrador,1,Rural,3,All businesses,2017,60.7,512.6,A,X,X,724.7,343.7,450.6,A,X,X,672.8,247.5,62.1,A,X,X,51.9,96.2,358.2,A,X,X,X,X,404.8,A,X,X,X,X,-46.5,B,X,X,X,X
435,23,Construction,10,Newfoundland and Labrador,2,Urban,3,All businesses,2017,60.1,590,A,X,X,776.5,370,519.1,A,X,X,721.3,257.5,70.9,A,X,X,55.2,112.5,504.1,A,X,X,X,X,570.7,A,X,X,X,X,-66.6,A,X,X,X,X
436,23,Construction,11,Prince Edward Island,1,Rural,3,All businesses,2017,81.1,439.3,A,453.7,714.7,496.6,103.1,384,A,450,666.7,412.7,56.7,55.3,A,3.8,48.1,83.9,46.3,390.7,A,X,X,X,X,426.8,A,X,X,X,X,-36.1,A,X,X,X,X
437,23,Construction,11,Prince Edward Island,2,Urban,3,All businesses,2017,81.2,487.4,A,347.9,876.5,482.1,138,418.2,A,346.4,819,388.1,65.2,69.2,A,1.6,57.5,94,72.8,571.9,A,X,X,X,X,644.2,A,X,X,X,X,-72.3,A,X,X,X,X
438,23,Construction,12,Nova Scotia,1,Rural,3,All businesses,2017,81.2,394.7,A,490.6,604.7,403.3,152.3,335,A,485.9,564.7,323.5,79.3,59.7,A,4.6,39.9,79.8,73,383.5,A,X,X,X,X,422.4,A,X,X,X,X,-38.9,B,X,X,X,X
439,23,Construction,12,Nova Scotia,2,Urban,3,All businesses,2017,78,498.8,A,436.2,865.4,475.6,162.8,426.2,A,435.5,814.1,384.1,79.2,72.6,A,0.7,51.2,91.5,83.6,474.1,A,X,X,X,X,582.2,A,X,X,X,X,-108.1,B,X,X,X,X
440,23,Construction,13,New Brunswick,1,Rural,3,All businesses,2017,74.4,452.2,A,X,X,518,184.5,395.1,A,X,X,446.5,110.3,57.1,A,X,X,71.5,74.2,366.1,A,X,X,X,X,403.2,A,X,X,X,X,-37.1,A,X,X,X,X
441,23,Construction,13,New Brunswick,2,Urban,3,All businesses,2017,73.7,545.9,A,X,X,596.6,218.6,474.2,A,X,X,514.8,119.4,71.7,A,X,X,81.9,99.2,485.9,A,X,X,X,X,541.1,A,X,X,X,X,-55.2,B,X,X,X,X
442,23,Construction,24,Québec,1,Rural,3,All businesses,2017,76.4,498.4,A,272.5,772.6,536,199.1,436.1,A,272.4,740.8,460.9,115.8,62.3,A,0.1,31.9,75.1,83.4,414,A,X,X,X,X,458.1,A,X,X,X,X,-44.1,A,X,X,X,X
443,23,Construction,24,Québec,2,Urban,3,All businesses,2017,76.9,538.9,A,469.7,883.5,531.9,206.5,463.5,A,469.2,843.5,446.2,100.3,75.4,A,0.5,40,85.7,106.2,498.9,A,X,X,X,X,594.7,A,X,X,X,X,-95.9,B,X,X,X,X
444,23,Construction,35,Ontario,1,Rural,3,All businesses,2017,82.9,462.5,A,668.7,756.5,404.9,160.8,391.5,A,658.8,694.6,317.2,78,71,A,9.8,62,87.7,82.8,441.9,A,X,X,X,X,487,A,X,X,X,X,-45.1,B,X,X,X,X
445,23,Construction,35,Ontario,2,Urban,3,All businesses,2017,81.8,427.2,A,629,739.6,315.3,172.1,349.3,A,623.1,677.9,233.7,62,77.9,A,6,61.7,81.5,110.1,476.2,A,X,X,X,X,571.2,A,X,X,X,X,-95.1,B,X,X,X,X
446,23,Construction,49,Prairies,1,Rural,3,All businesses,2017,77.3,371.6,A,341.9,589.3,350.1,178.2,291,A,341.1,541.7,257.9,68.8,80.6,A,0.8,47.6,92.2,109.4,426,A,X,X,X,X,493.4,A,X,X,X,X,-67.4,A,X,X,X,X
447,23,Construction,49,Prairies,2,Urban,3,All businesses,2017,77.6,422.9,A,522.5,749.7,336.1,172.5,336.7,A,521,693.1,241.3,56.4,86.2,A,1.5,56.6,94.8,116.1,550.5,A,X,X,X,X,664.1,A,X,X,X,X,-113.6,B,X,X,X,X
448,23,Construction,46,Manitoba,1,Rural,3,All businesses,2017,81.2,355.3,A,514.5,624.9,291.2,110.5,295.6,A,508,570.2,217.9,46.2,59.7,A,6.5,54.7,73.3,64.3,508.4,A,X,X,X,X,568.8,A,X,X,X,X,-60.4,A,X,X,X,X
449,23,Construction,46,Manitoba,2,Urban,3,All businesses,2017,79.7,480.8,A,678.8,910.8,359,135.6,404.4,A,674.3,842.8,269.8,49.9,76.5,A,4.5,68,89.2,85.7,665.4,A,X,X,X,X,742.8,A,X,X,X,X,-77.4,A,X,X,X,X
450,23,Construction,47,Saskatchewan,1,Rural,3,All businesses,2017,80.6,337.7,A,395,530.3,331.1,138.6,266.7,A,389.2,476.2,240.1,56.1,70.9,A,5.9,54,91,82.5,403.9,A,X,X,X,X,473.8,A,X,X,X,X,-69.9,B,X,X,X,X
451,23,Construction,47,Saskatchewan,2,Urban,3,All businesses,2017,78.1,480.9,A,487,913.4,375.2,153.3,391.1,A,486,842,268.6,51.2,89.7,A,1,71.4,106.6,102.1,605.2,A,X,X,X,X,720.5,A,X,X,X,X,-115.3,B,X,X,X,X
